250,113,33
254,42,18
255,226,195
255,147,21
254,218,123
254,115,108
254,218,123
255,194,98
255,243,139
254,194,66
255,126,153
255,212,84
255,249,160
255,126,153
181,244,255
172,255,163
255,252,20
55,228,253
8,209,253
79,165,254
135,238,254
108,253,249
30,125,254
11,107,255
69,221,253
179,248,255
102,255,218
178,4,99
255,229,116
214,218,254
