202,55,73
255,105,139
255,125,131
255,157,140
254,9,38
255,3,168
254,87,198
255,170,175
240,180,250
135,43,254
8,13,255
61,255,238
112,231,255
112,231,255
79,117,254
112,1,226
254,24,41
248,167,252
230,194,255
252,162,249
254,94,38
254,15,109
255,63,109
193,121,255
254,53,7
240,196,255
230,253,59
29,33,255
244,144,38
225,213,196
