254,248,38
255,143,27
135,223,23
254,102,26
251,216,3
251,216,3
255,90,36
254,203,88
146,255,37
226,15,252
195,193,252
13,14,255
145,208,254
43,32,32
250,254,247
255,215,84
254,89,61
206,137,3
248,253,37
203,254,24
255,178,10
255,206,115
255,73,83
255,180,120
254,229,12
255,164,25
254,229,12
255,180,120
62,135,50
149,74,255
