248,255,57
255,222,55
226,253,37
254,253,126
125,255,29
255,180,85
197,252,203
199,254,171
191,254,22
18,255,110
255,244,234
254,237,253
16,255,218
125,248,253
215,134,17
255,219,23
210,254,55
99,254,31
234,255,120
255,254,92
255,225,73
99,254,31
255,217,149
193,254,10
210,254,55
254,147,48
254,191,53
187,247,255
144,207,255
129,206,252
