253,91,228
255,19,67
254,92,7
255,174,183
254,149,203
254,151,119
254,149,203
255,87,183
255,166,20
255,54,131
254,151,119
254,143,160
172,255,163
210,253,127
255,252,20
170,255,236
15,185,220
52,209,254
162,255,245
106,202,255
50,250,254
108,255,240
6,200,154
21,255,144
160,183,203
153,163,186
110,114,145
131,131,178
87,110,145
